52,"TEXT_CHRHDY351_04772_A1_000_003","製作<hex:020837E3E94509FF12><hex:02280EFF09>ClassJob<hex:E9450103><hex:FF1E><hex:02081AE1E94513FF12><hex:02280EFF09>ClassJob<hex:E9450103><hex:FF01><hex:03><hex:03>的曼德維爾武器"
53,"TEXT_CHRHDY351_04772_SYSTEM_000_005","請切換成想製作曼德維爾武器的特職，<hex:02100103>再次與曼德維爾家的工匠對話。"
54,"TEXT_CHRHDY351_04772_SYSTEM_000_006","已擁有<hex:02280AFF05>Item<hex:E8020103>和<hex:02280AFF05>Item<hex:E8030103>。<hex:02100103>請切換成其他特職再次與曼德維爾家的工匠對話。"
55,"TEXT_CHRHDY351_04772_SYSTEM_000_007","已擁有<hex:02280AFF05>Item<hex:E8020103>。<hex:02100103>請切換成其他特職再次與曼德維爾家的工匠對話。"
56,"TEXT_CHRHDY351_04772_SYSTEM_000_008","要接受任務「靈活變化的曼德維爾武器」，<hex:02100103>需持有或裝備上<hex:02280AFF05>Item<hex:E8020103>與<hex:02280AFF05>Item<hex:E8030103>。"
57,"TEXT_CHRHDY351_04772_SYSTEM_100_008","無法接受任務「靈活變化的曼德維爾武器」。"
58,"TEXT_CHRHDY351_04772_SYSTEM_000_009","要接受任務「靈活變化的曼德維爾武器」，<hex:02100103>需持有或裝備上<hex:02280AFF05>Item<hex:E8020103>。"
59,"TEXT_CHRHDY351_04772_CRAFTER04653_000_010","要改良曼德維爾武器是吧！<hex:02100103>我已經準備好了！請交給我吧！<hex:02100103>果然還是需要<hex:02280BFF05>Item<hex:F29D820103>……"
60,"TEXT_CHRHDY351_04772_CRAFTER04653_000_011","每次都得麻煩你，非常抱歉。<hex:02100103>你只需要收集<hex:02280BFF05>Item<hex:F29D820103>就可以了！<hex:02100103>只要3個就足夠了！拜託你了！"
61,"TEXT_CHRHDY351_04772_SYSTEM_000_012","<hex:02280BFF05>Item<hex:F29D820103><hex:02100103>可以在乙太之光廣場的玖布倫娜處交換。"
62,"TEXT_CHRHDY351_04772_CRAFTER04653_000_020","你已經收集到了<hex:02280BFF05>Item<hex:F29D820103>嗎？<hex:02100103>……看來還沒有啊。<hex:02100103>沒事的，無論多久我都可以等，請不用著急！"
63,"TEXT_CHRHDY351_04772_SYSTEM_000_021","<hex:02280BFF05>Item<hex:F29D820103><hex:02100103>可以在乙太之光廣場的玖布倫娜處交換。"
64,"TEXT_CHRHDY351_04772_CRAFTER04653_000_030","素材你都集齊了！<hex:02100103>那麼，請把你需要改良的曼德維爾武器拿來交給我吧！"
65,"TEXT_CHRHDY351_04772_CRAFTER04653_000_031","我正在等你呢！<hex:02100103>請把收集到的<hex:02280BFF05>Item<hex:F29D820103>給我吧。"
66,"TEXT_CHRHDY351_04772_CRAFTER04653_000_040","謝謝！<hex:02100103>我這就和蓋羅爾特閣下一起改良你的武器！"
67,"TEXT_CHRHDY351_04772_MANDERVILALCHEMIST_000_041","接下來我會開始往武器上塗抹極純曼德維爾油。<hex:02100103>透過對油脂配比的調整，可以改變武器的能力，<hex:02100103>請說一下你的要求吧。"
68,"TEXT_CHRHDY351_04772_MANDERVILALCHEMIST_000_042","至於你具體想要什麼樣的能力，<hex:02100103>我建議你慎重考慮後再做出決定……"
69,"TEXT_CHRHDY351_04772_Q2_000_000","要做什麼？"
70,"TEXT_CHRHDY351_04772_A2_000_001","調整曼德維爾武器的能力"
71,"TEXT_CHRHDY351_04772_A2_000_002","聽取說明"
72,"TEXT_CHRHDY351_04772_A2_000_003","取消"
73,"TEXT_CHRHDY351_04772_SYSTEM_000_043","可以選擇為改良後的曼德維爾武器賦予3種屬性。<hex:02100103>其中一種屬性可賦予的數值會低於其他屬性。"
74,"TEXT_CHRHDY351_04772_SYSTEM_000_044","選擇屬性後，點選「確定」按鈕，<hex:02100103>即可將選好的屬性賦予到武器上。"
75,"TEXT_CHRHDY351_04772_SYSTEM_000_045","想要重新賦予屬性時，<hex:02100103>需要消耗<hex:02280BFF05>Item<hex:F29D820103>。<hex:02100103>請經過慎重考慮後再進行武器的屬性調整。"
76,"TEXT_CHRHDY351_04772_MANDERVILALCHEMIST_000_046","好的，我知道了！<hex:02100103>那就開始最後的步驟吧！"
77,"TEXT_CHRHDY351_04772_GEROLT_000_047","做好了！<hex:02100103>這就是我們工匠魂鍛造出的新階段的曼德維爾武器……"
78,"TEXT_CHRHDY351_04772_GEROLT_000_048","<hex:02280AFF05>Item<hex:E8020103>和<hex:02280AFF05>Item<hex:E8030103>！"
79,"TEXT_CHRHDY351_04772_GEROLT_000_049","<hex:02280AFF05>Item<hex:E8020103>！"
80,"TEXT_CHRHDY351_04772_CRAFTER04653_000_050","可真是十分出色的做工啊！<hex:02100103>我們配合默契，完成了一次很棒的共同作業！"
81,"TEXT_CHRHDY351_04772_GEROLT_000_051","這個先不管……"
82,"TEXT_CHRHDY351_04772_GEROLT_000_052","我說你啊，<hex:02100103>差不多也該像我一樣，<hex:02100103>至少把褲子穿上了吧？！"
83,"TEXT_CHRHDY351_04772_CRAFTER04653_000_053","不了，為了進一步接近師父戈德伯特大人，<hex:02100103>我要一直保持著這身打扮。"
84,"TEXT_CHRHDY351_04772_MANDERVILALCHEMIST_000_054",""
85,"TEXT_CHRHDY351_04772_CRAFTER04653_100_054","要不蓋羅爾特大人也像我一樣試試看吧？<hex:02100103>脫掉褲子或許就能從這種無法形容的開放感中<hex:02100103>得到某種新的創作意欲哦？"
86,"TEXT_CHRHDY351_04772_GEROLT_000_055","嗯嗯……開放感啊……"
87,"TEXT_CHRHDY351_04772_GEROLT_000_056","我信你個鬼啊！<hex:02100103>我可不想加入你們這些裸體變態！"
88,"TEXT_CHRHDY351_04772_CRAFTER04653_000_060","還是和往常一樣出色的做工啊！<hex:02100103>我們的共同作業也越來越像樣了！"
89,"TEXT_CHRHDY351_04772_GEROLT_000_061","那還不基本是本大爺的功勞……<hex:02100103>你們還需進步。"
90,"TEXT_CHRHDY351_04772_CRAFTER04653_000_070","那麼，如果你還有其他需要改良的曼德維爾武器的話，<hex:02100103>請再跟我聊聊吧。"
91,"TEXT_CHRHDY351_04772_CRAFTER04653_000_071","只要你準備好足夠的<hex:02280BFF05>Item<hex:F29D820103>，<hex:02100103>我們就會盡全力為你改良的！"
92,"TEXT_CHRHDY351_04772_MANDERVILALCHEMIST_000_072","如果還想重新調整武器的能力，<hex:02100103>請準備好<hex:02280BFF05>Item<hex:F29D820103>，<hex:02100103>找我說一聲就行。"
