60,"TEXT_FESSUX001_05182_HAERMAGA_000_016","這一次我們邀請了鯰魚精族的工匠製作團扇，<hex:02100103>據說他們對如何慶祝節日舉辦祭典有自己的堅持和想法。<hex:02100103>他們為紅蓮祭製作了符合這個節日的，巨大而鮮紅的團扇！"
61,"TEXT_FESSUX001_05182_HAERMAGA_000_017","我們對如何慶祝節日舉辦祭典有自己的堅持和想法。<hex:02100103>因此這次特地邀請了來自東方的工匠，<hex:02100103>請他們為紅蓮祭製作了符合這個節日的，巨大而鮮紅的團扇！"
62,"TEXT_FESSUX001_05182_HAERMAGA_000_018","紅蓮祭本就是為了擊退轟擊怪而舉辦的除魔慶典。<hex:02100103>這是個吉利的好兆頭！所以我很期待大號團扇的除魔效果！"
63,"TEXT_FESSUX001_05182_HAERMAGA_000_019","因為有這麼多的前提在，所以我很希望這次的節日能變得熱鬧，<hex:02100103>但沒想到來的客人比我想像地要多得多……<hex:02100103>負責警備的人手完全不夠，需要更多的人加入。"
64,"TEXT_FESSUX001_05182_HAERMAGA_000_020","這時候冒險者你正好來了，真是幫大忙了。<hex:02100103>不然萬一出了什麼意外的話，<hex:02100103>我們可沒有人手去解決……"
65,"TEXT_FESSUX001_05182_WOMANA05182_000_022","(-女性的悲鳴-)救命啊！有魔物啊！！"
66,"TEXT_FESSUX001_05182_HAERMAGA_000_023","竟然有魔物鬧事？！<hex:02100103>不好，客人們也動搖起來了……"
67,"TEXT_FESSUX001_05182_HAERMAGA_000_024","抱歉這麼匆忙，請你幫幫我們！<hex:02100103>我來負責收拾這邊的混亂，<hex:02100103>請你去聲音傳來的北方看看情況！"
68,"TEXT_FESSUX001_05182_HAERMAGA_000_030","抱歉，請你去一趟解決魔物引發的騷動！<hex:02100103>請你過去問問發生了什麼！"
69,"TEXT_FESSUX001_05182_MANA05182_000_031","呼……呼……<hex:02100103>這夏天和這灼熱的太陽點燃了我的心！"
70,"TEXT_FESSUX001_05182_WOMANA05182_000_040","在！在那邊的岩石的陰影裡有魔物！<hex:02100103>我沒騙你！魔物一直在那鬼鬼祟祟地看著我們！<hex:02100103>它現在朝著東面逃走了！"
71,"TEXT_FESSUX001_05182_WOMANA05182_000_041","它要是來襲擊我們的話……<hex:02100103>不，光是想想我都害怕……<hex:02100103>我要去找個地方冷靜一下……"
72,"TEXT_FESSUX001_05182_MANA05182_000_050","我輸了……<hex:02100103>氣勢竟然比我還要強……<hex:02100103>明明只是個魔物，但卻這麼會跳舞，我輸得不甘心啊！"
73,"TEXT_FESSUX001_05182_MANA05182_000_051","我在這裡練習跳舞，<hex:02100103>突然有個綠色的傢伙闖進來要跟我們鬥舞！<hex:02100103>它用驚人的氣勢跳完一支舞後就像旋風一樣離開了。"
74,"TEXT_FESSUX001_05182_MANA05182_000_052","我不知道它去了哪裡……<hex:02100103>說起來，我們跳得正高興的時候，<hex:02100103>它身上好像掉下來什麼東西……"
75,"TEXT_FESSUX001_05182_MANA05182_000_053","呼……怎麼樣都好了。<hex:02100103>藍色的大海正在呼喚我！<hex:02100103>現在可不是我在這裡駐足的時候，夏天可不等人！"
76,"TEXT_FESSUX001_05182_MANA05182_000_054","你要是在意的話，<hex:02100103>可以去調查一下從它身上掉下來的東西？"
77,"TEXT_FESSUX001_05182_BEAUDEFOIN_000_059","哦！你在這兒呢！"
78,"TEXT_FESSUX001_05182_BEAUDEFOIN_000_060","哦耶！<hex:022903EB0203>！好久不見！<hex:02100103>荷爾瑪伽叫了支援！我來幫你啦！"
79,"TEXT_FESSUX001_05182_BEAUDEFOIN_000_061","哦耶！你好啊！<hex:02100103>你就是荷爾瑪伽委託的那個冒險者吧！<hex:02100103>可靠的執行委員來支援你啦！"
80,"TEXT_FESSUX001_05182_POBYANO_000_062","我們也聽說有綠色魔物的事了……<hex:02100103>看你的樣子是找到線索了？"
81,"TEXT_FESSUX001_05182_BEAUDEFOIN_000_064","哦撿到了東西啊。<hex:02100103>這是什麼……是針嗎？"
82,"TEXT_FESSUX001_05182_Q1_000_000","如何回答？"
83,"TEXT_FESSUX001_05182_A1_000_001","可能這裡有仙人掌"
84,"TEXT_FESSUX001_05182_A1_000_002","可能有不停跳舞的裁縫師"
85,"TEXT_FESSUX001_05182_BEAUDEFOIN_100_064","不不不！不對吧？不是說有魔物嗎！<hex:02100103>說到綠色和針……<hex:02100103>該不會是仙人掌吧？"
86,"TEXT_FESSUX001_05182_POBYANO_000_065","什麼？！<hex:02100103>不可能吧，這裡可是拉諾西亞啊。<hex:02100103>這裡可沒有仙人掌棲息，怎麼會突然有仙人掌跑出來？"
87,"TEXT_FESSUX001_05182_MEMEJA_000_066","(-？？？？-)對、對不起——！！"
88,"TEXT_FESSUX001_05182_POBYANO_000_067","你是……你是本地的主人格格魯玖先生的朋友吧。<hex:02100103>我記得你也是受到邀請的客人之一。"
89,"TEXT_FESSUX001_05182_MEMEJA_000_068","是的……我是來自烏爾達哈的梅梅佳。<hex:02100103>我想著難得被邀請來參加節日慶典，<hex:02100103>應該帶我家的孩子也帶來玩……"
90,"TEXT_FESSUX001_05182_MEMEJA_000_069","我就把我養的寵物仙人掌也帶來了，<hex:02100103>但它逃走了！！"
91,"TEXT_FESSUX001_05182_MEMEJA_100_069","我帶著它去和格格魯玖先生打招呼的時候，<hex:02100103>它很乖，不吵也不鬧。<hex:02100103>格格魯玖先生也覺得仙人掌很可愛，還想自己摸摸它……"
92,"TEXT_FESSUX001_05182_MEMEJA_000_070","所以我就放心地去拿飲料了。<hex:02100103>結果仙人掌竟然在這時候失控了，<hex:02100103>格格魯玖先生又管不住它……"
93,"TEXT_FESSUX001_05182_MEMEJA_000_071","它平常從來不會鬧的！<hex:02100103>等我回來的時候，仙人掌已經跑走了……"
94,"TEXT_FESSUX001_05182_POBYANO_000_072","原來仙人掌是這樣跑到節日會場來的。<hex:02100103>但我們必須把客人的安全放在第一位，<hex:02100103>所以我可能會考慮討伐魔物……"
95,"TEXT_FESSUX001_05182_MEMEJA_000_073","討討討……討伐？！<hex:02100103>怎麼會，這孩子平常是不會傷害人類的！<hex:02100103>我把它從小一路拉扯大，它很習慣和人類相處！"
96,"TEXT_FESSUX001_05182_POBYANO_000_074","就算你這麼說……我們也很困擾啊。<hex:02100103>你是借給了我們土地的格格魯玖先生的朋友，<hex:02100103>我希望我們能盡可能穩當地解決這個問題……"
97,"TEXT_FESSUX001_05182_BEAUDEFOIN_000_075","總之，討伐是我們最後的選擇。<hex:02100103>首先我們來試試能不能抓住它吧？"
98,"TEXT_FESSUX001_05182_POBYANO_000_076","而且……我也不想造成節日的參與者恐慌，<hex:02100103>要是很多人一起去抓仙人掌的話，可能會刺激到它。<hex:02100103>就讓我們這幾個人一起迅速解決這件事吧。"
99,"TEXT_FESSUX001_05182_BEAUDEFOIN_000_077","就該這樣！<hex:02100103>讓我們來一起帥氣地解決仙人掌的問題吧！"
100,"TEXT_FESSUX001_05182_BEAUDEFOIN_000_078","時間還沒有過去很久，它肯定還在附近。<hex:02100103>我們分頭找找這失控的仙人掌吧。<hex:02100103>你負責西面！"
101,"TEXT_FESSUX001_05182_BEAUDEFOIN_000_090","哦耶！這邊就交給我吧！<hex:02100103>你負責去西面找失控的仙人掌！"
102,"TEXT_FESSUX001_05182_POBYANO_000_091","到底上哪去了……<hex:02100103>我以為它鬧起來了會更容易找到才對啊……"
103,"TEXT_FESSUX001_05182_MEMEJA_000_092","哇哇哇！找不到啊！！<hex:02100103>到底去哪了啊！"
104,"TEXT_FESSUX001_05182_HAERMAGA_000_093","我聽佩·歐碧雅諾說了，有仙人掌跑出來了？<hex:02100103>抱歉把你捲進來了，拜託你幫忙解決這件事了！"
105,"TEXT_FESSUX001_05182_BEAUDEFOIN_000_100","哦耶！<hex:02100103>找到了！"
106,"TEXT_FESSUX001_05182_POBYANO_000_101","可是……這很難靠近它……然後抓住它啊……"
107,"TEXT_FESSUX001_05182_BEAUDEFOIN_000_102","我還是第一次看到仙人掌鬧成這樣！<hex:02100103>你看！它身上甚至有那種奇怪的嚇人氣場！"
108,"TEXT_FESSUX001_05182_MEMEJA_000_103","我也是第一次見到它這樣！<hex:02100103>說起來格格魯玖先生也說，<hex:02100103>「仙人掌像是被奇怪的東西附身了一樣鬧起來了！」"
109,"TEXT_FESSUX001_05182_POBYANO_000_104","他說的要是那個奇怪氣場的話，<hex:02100103>是不是說明，只要我們祛除了那東西，<hex:02100103>仙人掌就會恢復正常了？"
110,"TEXT_FESSUX001_05182_Q2_000_000","要說什麼？"
111,"TEXT_FESSUX001_05182_A2_000_001","說不定團扇能起作用？"
112,"TEXT_FESSUX001_05182_A2_000_002","有什麼能驅魔的東西嗎……"
113,"TEXT_FESSUX001_05182_POBYANO_000_106","原來是這樣！<hex:02100103>東方人是用團扇驅魔的啊……<hex:02100103>荷爾瑪伽準備的團扇也許有用！"
114,"TEXT_FESSUX001_05182_BEAUDEFOIN_000_107","這就交給我吧！<hex:02100103>我正好從荷爾瑪那拿了扇子過來！<hex:02100103>該我表現了！"
115,"TEXT_FESSUX001_05182_BEAUDEFOIN_000_108","嘿呀！<hex:02100103>哦啦！哦啦！見識一下團扇的力量吧！"
116,"TEXT_FESSUX001_05182_POBYANO_000_109","太好了！我們成功啦！"
117,"TEXT_FESSUX001_05182_MEMEJA_000_110","啊……那個……<hex:02100103>抱歉在你們開心的時候打擾你們……"
118,"TEXT_FESSUX001_05182_MEMEJA_000_111","可是逃走的仙人掌不只有這一個孩子……<hex:02100103>逃走的仙人掌總共有7隻！！！"
119,"TEXT_FESSUX001_05182_MEMEJA_000_112","這孩子是小仙，還有小人，小刺！<hex:02100103>還有……"
120,"TEXT_FESSUX001_05182_POBYANO_000_113","有這麼多仙人掌？！<hex:02100103>也就是說事情還沒解決？"
121,"TEXT_FESSUX001_05182_BEAUDEFOIN_000_114","真的假的……<hex:02100103>也就是說我們要檢查不止這座島，<hex:02100103>我們還要檢查整條海岸線。"
122,"TEXT_FESSUX001_05182_BEAUDEFOIN_000_115","好吧，事到如今也沒有其他辦法了……<hex:02100103>我們把團扇分給大家，<hex:02100103>分頭去用扇子對仙人掌驅魔！"
123,"TEXT_FESSUX001_05182_SYSTEM_000_120","學會了情感動作「扇大團扇」！"
124,"TEXT_FESSUX001_05182_HAERMAGA_000_021",""
125,"TEXT_FESSUX001_05182_WOMANAXXXXX_000_022",""
126,"TEXT_FESSUX001_05182_SYSTEM_000_042",""
127,"TEXT_FESSUX001_05182_BEAUDEFOIN_000_105",""
