69,"TEXT_KINGLA404_04992_SHUNYE_000_028","因此與其他部族不同，<hex:02100103>在我們的文化中，婚姻關係並非是一對一的。<hex:02100103>兄弟姐妹間不說同父異母，異父同母的情況也並不少見。"
70,"TEXT_KINGLA404_04992_SHUNYE_000_029","不過，無論瓦泡塔是否與我有血緣關係，客人就是客人。<hex:02100103>我們先完成這筆訂單吧。"
71,"TEXT_KINGLA404_04992_SHUNYE_000_030","她想要的<hex:02280DFF07>ItemMP<hex:F2AB7D0103>，<hex:02100103>薩卡鼠尾草或是尼葵瑞皮河的清水都可以。"
72,"TEXT_KINGLA404_04992_SHUNYE_000_031","這兩種東西都沒有貨了，<hex:02100103>所以可以請你去夏勞尼荒野採一些回來嗎？"
73,"TEXT_KINGLA404_04992_UVLO_000_032","我也一起去吧。<hex:02100103>我來幫忙籌集你不擅長的部分。"
74,"TEXT_KINGLA404_04992_SHUNYE_000_040","瓦泡塔剛剛有些失禮……真是不好意思。<hex:02100103>總之，麻煩你們去夏勞尼荒野籌集<hex:02280DFF07>ItemMP<hex:F2AB7D0103>了。"
75,"TEXT_KINGLA404_04992_SHUNYE_000_050","辛苦了。<hex:02100103>等烏夫洛回來後，我就連他的份一起，<hex:02100103>確認一下這些東西是否能滿足瓦泡塔的要求。"
76,"TEXT_KINGLA404_04992_SHUNYE_000_051","哎呀，這……簡直太棒了，<hex:02100103>我看一眼就知道這些東西有多麼完美。"
77,"TEXT_KINGLA404_04992_SHUNYE_000_052","等烏夫洛回來了，我再重新確認一下他籌集的部分……<hex:02100103>總之，你帶回瞭如此優質的東西，我得先向你道謝。"
78,"TEXT_KINGLA404_04992_SHUNYE_000_060","你們帶回來的東西，品質和數量都合格了。<hex:02100103>謝謝你們。"
79,"TEXT_KINGLA404_04992_UVLO_000_061","不過，淨化屋舍到底是指什麼？<hex:02100103>是要用這些東西除蟲，或者大掃除嗎？"
80,"TEXT_KINGLA404_04992_SHUNYE_000_062","哈哈，雖然也有這方面的作用……<hex:02100103>不過最關鍵的原因與眾陽之民的生活文化有關。"
81,"TEXT_KINGLA404_04992_SHUNYE_000_063","眾陽之民自古以來便崇敬自然，倡導與自然共生。"
82,"TEXT_KINGLA404_04992_SHUNYE_000_064","大地與海洋、河流與森林、風雨、太陽，還有各種動物，<hex:02100103>萬事萬物都處於自然的巨大能量循環之中，生生不息。"
83,"TEXT_KINGLA404_04992_SHUNYE_000_065","我們與自然接觸，受其恩惠，<hex:02100103>而我們自身也是這種能量循環的一部分。"
84,"TEXT_KINGLA404_04992_SHUNYE_000_066","因此，我們會盡量讓自己生活的場所「維持原樣」。"
85,"TEXT_KINGLA404_04992_SHUNYE_000_067","將開拓程度保持在最低限度，居住在洞窟中，<hex:02100103>或者遷入其他部族廢棄的村子中，在各地建立小型聚落。"
86,"TEXT_KINGLA404_04992_SHUNYE_000_068","……但是，自古魯加加大人統一圖拉爾後，<hex:02100103>不同部族之間的來往變得密切，價值觀也隨之多樣化。"
87,"TEXT_KINGLA404_04992_SHUNYE_000_069","如今一些眾陽之民不再排斥住在城市中，<hex:02100103>認為「遵從時代發展」也是順應自然。"
88,"TEXT_KINGLA404_04992_SHUNYE_000_070","即便如此，仍有少部分人覺得<hex:02100103>在城市中，尤其是在屋舍內生活十分不適。"
89,"TEXT_KINGLA404_04992_UVLO_000_071","原來如此，所以這些人才選擇將自然的恩惠帶回家中。<hex:02100103>希望自己不要從自然的循環中脫離，是吧？"
90,"TEXT_KINGLA404_04992_SHUNYE_000_072","沒錯。<hex:02100103>薩卡鼠尾草是生長在夏勞尼荒野周邊的植物，<hex:02100103>眾陽之民認為它能夠加強人與自然循環的連線，起到淨化的作用。"
91,"TEXT_KINGLA404_04992_SHUNYE_000_073","而尼葵瑞皮河則是流經以特利湖為首的眾多湖泊的大河，<hex:02100103>它滋養了無數人，可謂是滲入生活方方面面的恩惠。"
92,"TEXT_KINGLA404_04992_SHUNYE_000_074","瓦泡塔過去一直生活在尼葵瑞皮河旁。"
93,"TEXT_KINGLA404_04992_SHUNYE_000_075","她成人獨立之際移居到了圖萊尤拉，<hex:02100103>現在與新的家人生活在一起……<hex:02100103>要加強與自然的連繫，沒有什麼能比尼葵瑞皮河的河水更合適了。"
94,"TEXT_KINGLA404_04992_SHUNYE_000_076","不過現在要做的，就是把你們籌集的東西送到她家去！"
95,"TEXT_KINGLA404_04992_SHUNYE_000_077","話雖如此……我要是自己去，難免要被她念叨。<hex:02100103><hex:022903EB0203>，我會付你跑路費的，可以幫我送一趟嗎？"
96,"TEXT_KINGLA404_04992_SYSTEM_000_078","休涅的奇珍異寶的貢獻等級提高了！<hex:02100103>休涅認為你是秋日碩果一般的採集者！"
97,"TEXT_KINGLA404_04992_SYSTEM_000_079","此外，可以領取珠串萬貨街的劇情任務了。<hex:02100103>和休涅對話即可接受任務。"
