40,"TEXT_AKTKCT303_04804_TODO_16",""
41,"TEXT_AKTKCT303_04804_TODO_17",""
42,"TEXT_AKTKCT303_04804_TODO_18",""
43,"TEXT_AKTKCT303_04804_TODO_19",""
44,"TEXT_AKTKCT303_04804_TODO_20",""
45,"TEXT_AKTKCT303_04804_TODO_21",""
46,"TEXT_AKTKCT303_04804_TODO_22",""
47,"TEXT_AKTKCT303_04804_TODO_23",""
48,"TEXT_AKTKCT303_04804_SYSTEM_000_000","在任務「無與倫比的改良計劃」中將獲得目前職業<hex:02280EFF09>ClassJob<hex:E9450103>的主工具，<hex:02100103>確定要以<hex:02280EFF09>ClassJob<hex:E9450103>職業接受任務嗎？"
49,"TEXT_AKTKCT303_04804_Q1_000_000","要改良<hex:02280EFF09>ClassJob<hex:E9450103>的莫雯卓越工具嗎？"
50,"TEXT_AKTKCT303_04804_A1_000_001","再考慮一下"
51,"TEXT_AKTKCT303_04804_A1_000_002","改良<hex:02280EFF09>ClassJob<hex:E9450103>的莫雯卓越工具"
52,"TEXT_AKTKCT303_04804_SYSTEM_000_001","接受任務「無與倫比的改良計劃」後，<hex:02100103>直至完成或放棄該任務，<hex:02100103>期間都無法同時以其他職業重複接受該任務。"
53,"TEXT_AKTKCT303_04804_SYSTEM_000_002","請切換成想要改良的莫雯卓越工具所對應的職業，<hex:02100103>再次與喬菈·佐交談。"
54,"TEXT_AKTKCT303_04804_SYSTEM_000_003","需持有或裝備上<hex:02280AFF05>Item<hex:E8020103>，<hex:02100103>才能進行任務「無與倫比的改良計劃」。"
55,"TEXT_AKTKCT303_04804_SYSTEM_000_004","已擁有<hex:02280AFF05>Item<hex:E8020103>。<hex:02100103>請切換成其他職業，再次與喬菈·佐交談。"
56,"TEXT_AKTKCT303_04804_CHORAZOI_000_005","<hex:022903EB0203>！這一次的工具用起來怎麼樣？<hex:02100103>能將莫雯卓越工具改良成這樣無與倫比的形態，<hex:02100103>我作為一名工匠，真的是太幸福了！"
57,"TEXT_AKTKCT303_04804_CHORAZOI_000_006","不過……我覺得這件工具還能變得更耀眼！<hex:02100103>經手了這麼多次的改良，我能很清晰地感覺到這一點！"
58,"TEXT_AKTKCT303_04804_GRENOLDT_000_007","沒錯，正是這樣！<hex:02100103>之前都是我向你指出了這一點……<hex:02100103>現在你自己能發現問題了，看來你已經不再需要我的指導了。"
59,"TEXT_AKTKCT303_04804_GRENOLDT_000_008","喬菈·佐啊……我所有的技藝都已經託付給你了。<hex:02100103>現在輪到你發揮本領，讓莫雯卓越工具成為無與倫比的工具了！"
60,"TEXT_AKTKCT303_04804_CHORAZOI_000_009","明白！我可是讓蓋雷諾爾特你認可了的工匠！<hex:02100103>我一定會成功的！"
61,"TEXT_AKTKCT303_04804_CHORAZOI_000_010","<hex:022903EB0203>，這次的改良之後，工具就會達到最終階段了。<hex:02100103>我需要對莫雯卓越工具進行一次無與倫比的改良！<hex:02100103>能麻煩你幫忙收集稀有材料嗎？"
62,"TEXT_AKTKCT303_04804_CHORAZOI_000_011","終於要把莫雯卓越工具改良到最終階段了！<hex:02100103><hex:022903EB0203>，能麻煩你幫忙收集稀有材料嗎？"
63,"TEXT_AKTKCT303_04804_CHORAZOI_000_012","這次需要的稀有材料是<hex:02100103><hex:02280AFF05>Item<hex:E8020103>！"
64,"TEXT_AKTKCT303_04804_CHORAZOI_000_013","為了交換新的稀有材料需要準備的是品質卓越的交易資本品，<hex:02100103>需要的東西應該是<hex:0208F0DCE4E80202FF11><hex:02280DFF07>ItemMP<hex:F2A12E0103><hex:FFC5><hex:0208C1E4E80203FF11><hex:02280DFF07>ItemMP<hex:F2A12F0103><hex:FFA9><hex:0208A5E4E80204FF11><hex:02280DFF07>ItemMP<hex:F2A1300103><hex:FF8D><hex:020889E4E80205FF11><hex:02280DFF07>ItemMP<hex:F2A1310103><hex:FF71><hex:02086DE4E80206FF11><hex:02280DFF07>ItemMP<hex:F2A1320103><hex:FF55><hex:020851E4E80207FF11><hex:02280DFF07>ItemMP<hex:F2A1330103><hex:FF39><hex:020835E4E80208FF11><hex:02280DFF07>ItemMP<hex:F2A1340103><hex:FF1D><hex:020819E4E80209FF11><hex:02280DFF07>ItemMP<hex:F2A1350103><hex:FF01><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03>。"
65,"TEXT_AKTKCT303_04804_CHORAZOI_000_014","這次需要的稀有材料是<hex:02100103><hex:02280AFF05>Item<hex:E8020103>和<hex:02100103><hex:02280AFF05>Item<hex:E8030103>！"
66,"TEXT_AKTKCT303_04804_CHORAZOI_000_015","與商會那邊交易稀有材料時，<hex:02100103>需要的交易資本品應該是<hex:020835E4E8020AFF11><hex:02280DFF07>ItemMP<hex:F2A14A0103><hex:FF1D><hex:020819E4E8020BFF11><hex:02280DFF07>ItemMP<hex:F2A14C0103><hex:FF01><hex:03><hex:03>。"
67,"TEXT_AKTKCT303_04804_CHORAZOI_000_016","這次需要的稀有材料是<hex:02100103><hex:02280AFF05>Item<hex:E8020103>！"
68,"TEXT_AKTKCT303_04804_CHORAZOI_000_017","與商會那邊交易稀有材料時，<hex:02100103>需要的交易資本品應該是<hex:02280DFF07>ItemMP<hex:F2A1540103><hex:02100103>或<hex:02280DFF07>ItemMP<hex:F2A1550103>！"
69,"TEXT_AKTKCT303_04804_CHORAZOI_000_018","我再介紹一次大地使者獲取稀有材料的方法吧。<hex:02100103>大地使者收集稀有材料時，既可以透過精選採集到的物品獲得，<hex:02100103>也可以使用交易資本品與秦娜娜交換，兩種方法是一樣的。"
70,"TEXT_AKTKCT303_04804_CHORAZOI_000_019","準備交易資本品的手續和之前一樣。<hex:02100103>準備的過程中記得一定要使用需要改良的莫雯卓越工具。"
71,"TEXT_AKTKCT303_04804_CHORAZOI_000_020","之後只要你將籌集到的交易資本品交給秦娜娜，<hex:02100103>她就能幫你把這次商會籌集的稀有材料準備好。<hex:02100103>你要是忘記了這些手續，可以過來請蓋雷諾爾特教你。"
72,"TEXT_AKTKCT303_04804_CHORAZOI_000_021","準備好需要的材料之後，<hex:02100103>就請你拿上莫雯卓越工具到工作室來找我吧。<hex:02100103>最終階段的改良也將會由我來完成！"
73,"TEXT_AKTKCT303_04804_SYSTEM_000_022","將主工具以及改良所需要的稀有材料<hex:02100103>交給中庸工藝館前的喬菈·佐，<hex:02100103>可獲得經過改良的工具。"
74,"TEXT_AKTKCT303_04804_SYSTEM_000_023","將交易資本品繳交給中庸工藝館前的秦娜娜<hex:02100103>就能獲得改良工具所需要的稀有材料。"
75,"TEXT_AKTKCT303_04804_SYSTEM_000_024","另外，採集所需的道具後，<hex:02100103>精選採集到的道具，也能直接獲得所需的稀有材料。<hex:02100103>請按照你自己的遊玩方式決定如何收集稀有材料吧！"
76,"TEXT_AKTKCT303_04804_SYSTEM_000_025","若要使用「精選」功能獲取材料，<hex:02100103>需完成任務「生命、精選，另一個答案」開放精選。"
77,"TEXT_AKTKCT303_04804_SYSTEM_000_026","要製作交易資本品，<hex:02100103>可以在製作筆記中選擇「特殊配方」，<hex:02100103>按照裡面的「莫雯卓越工具」項目進行製作。"
78,"TEXT_AKTKCT303_04804_SYSTEM_000_027","此外，製作交易資本品時需要裝備莫雯卓越工具。<hex:02100103>部分素材可以透過工票獲得。"
79,"TEXT_AKTKCT303_04804_SYSTEM_000_028","交易資本品或精選對象的素材，<hex:02100103>可以透過採集筆記中的「莫雯卓越工具」項來確認採集地點。"
80,"TEXT_AKTKCT303_04804_SYSTEM_000_029","此外，採集交易資本品和可透過精選獲得稀有材料的素材時，<hex:02100103>需要裝備莫雯卓越工具。"
81,"TEXT_AKTKCT303_04804_SYSTEM_000_030","可作為交易資本品或精選對象的魚，<hex:02100103>需要用到專用的釣餌。<hex:02100103>釣餌可以從秦娜娜處獲得。"
82,"TEXT_AKTKCT303_04804_SYSTEM_000_031","此外，釣可作為交易資本品和可透過精選獲得稀有材料的魚時，<hex:02100103>需要裝備莫雯卓越工具。"
83,"TEXT_AKTKCT303_04804_SYSTEM_000_032","以及，部分交易資本品只能在「漁師之識」狀態下獲取，<hex:02100103>兌換此類交易資本品時可以獲得比其他交易資本品更多的稀有材料。"
84,"TEXT_AKTKCT303_04804_SYSTEM_000_033","完成本任務時，<hex:02100103>請卸下需要改良的莫雯卓越工具並放入背包或兵裝庫中。"
85,"TEXT_AKTKCT303_04804_GRENOLDT_000_034","你忘記了改良的步驟嗎？<hex:02100103>首先麻煩你用莫雯卓越工具準備出需要的交易資本品。"
86,"TEXT_AKTKCT303_04804_GRENOLDT_000_035","之後只要你將籌集到的交易資本品交給秦娜娜，<hex:02100103>她就能幫你把商會籌集的稀有材料準備好。<hex:02100103>一切都準備就緒後，你就去找喬菈·佐幫你改良工具吧。"
87,"TEXT_AKTKCT303_04804_SYSTEM_000_036","將主工具以及改良所需要的稀有材料<hex:02100103>交給中庸工藝館前的喬菈·佐，<hex:02100103>可獲得經過改良的工具。"
88,"TEXT_AKTKCT303_04804_SYSTEM_000_037","將交易資本品繳交給中庸工藝館前的秦娜娜<hex:02100103>就能獲得改良工具所需要的稀有材料。"
89,"TEXT_AKTKCT303_04804_SYSTEM_000_038","要製作交易資本品，<hex:02100103>可以在製作筆記中選擇「特殊配方」，<hex:02100103>按照裡面的「莫雯卓越工具」項目進行製作。"
90,"TEXT_AKTKCT303_04804_SYSTEM_000_039","此外，製作交易資本品時需要裝備莫雯卓越工具。<hex:02100103>部分素材可以透過工票獲得。"
91,"TEXT_AKTKCT303_04804_SYSTEM_000_040","交易資本品和可透過精選獲得稀有材料的素材，<hex:02100103>可以透過採集筆記中的「莫雯卓越工具」項來確認採集地點。"
92,"TEXT_AKTKCT303_04804_SYSTEM_000_041","此外，採集交易資本品和可透過精選獲得稀有材料的素材時，<hex:02100103>需要裝備莫雯卓越工具。"
93,"TEXT_AKTKCT303_04804_SYSTEM_000_042","可作為交易資本品和可透過精選獲得稀有材料的魚，<hex:02100103>需要用到專用的釣餌。<hex:02100103>釣餌可以從秦娜娜處獲得。"
94,"TEXT_AKTKCT303_04804_SYSTEM_000_043","此外，釣可作為交易資本品和可透過精選獲得稀有材料的魚時，<hex:02100103>需要裝備莫雯卓越工具。"
95,"TEXT_AKTKCT303_04804_SYSTEM_000_044","以及，部分交易資本品只能在「漁師之識」狀態下獲取，<hex:02100103>兌換此類交易資本品時可以獲得比其他交易資本品更多的稀有材料。"
96,"TEXT_AKTKCT303_04804_SYSTEM_000_045","完成本任務時，<hex:02100103>請卸下需要改良的莫雯卓越工具並放入背包或兵裝庫中。"
97,"TEXT_AKTKCT303_04804_CHORAZOI_000_050","這次也真的非常感謝你幫忙！<hex:02100103>我這邊也已經做好一切準備啦！"
98,"TEXT_AKTKCT303_04804_CHORAZOI_000_051","你已經把最後需要的稀有材料都準備好了吧，<hex:02100103>請把材料和莫雯卓越工具一起給我吧！"
99,"TEXT_AKTKCT303_04804_CHORAZOI_000_052","這次的莫雯卓越工具改良，<hex:02100103>就是我和蓋雷諾爾特最後一次一起工作了吧……"
100,"TEXT_AKTKCT303_04804_CHORAZOI_000_053","雖然有點寂寞，但我會連著這份寂寞一起努力，<hex:02100103>使出我的全力完成改良！"
101,"TEXT_AKTKCT303_04804_CHORAZOI_000_054","工具和稀有材料我都收下了，<hex:02100103>我這就去借用金屬工藝部的裝置改良工具！<hex:02100103>請你在這裡稍等一會兒！"
102,"TEXT_AKTKCT303_04804_CHORAZOI_000_055","呼……呼……！<hex:02100103>接招吧！蓋雷諾爾特教給我的所有技巧！<hex:02100103>這就是我能為莫雯卓越工具做到的一切改良……！"
103,"TEXT_AKTKCT303_04804_CHORAZOI_000_056","還有我喬菈·佐作為工匠的驕傲！<hex:02100103>在這座城市裡邂逅的人們寄託在我身上的感情！<hex:02100103>全都給我成為莫雯卓越工具的一部分吧！"
104,"TEXT_AKTKCT303_04804_CHORAZOI_000_057","我們所有人的期許，融合！<hex:02100103>完成吧！莫雯卓越工具！<hex:02100103>看我的特級初榨拋光油——！"
105,"TEXT_AKTKCT303_04804_CHORAZOI_000_058","呼……呼……！<hex:02100103>……成了！我成功了！"
106,"TEXT_AKTKCT303_04804_GRENOLDT_000_059","世上竟有能釋放出如此美麗光芒的工具，我還是第一次見到！<hex:02100103>快來！<hex:022903EB0203>，快拿起來試試看！"
107,"TEXT_AKTKCT303_04804_CHORAZOI_000_060","這正是莫雯卓越工具的最終形態！<hex:02100103>我們同心協力創造出來的無與倫比的<hex:02100103><hex:02280AFF05>Item<hex:E8020103>！！"
108,"TEXT_AKTKCT303_04804_CHORAZOI_000_061","感謝你一直支持我們，<hex:02100103>我想，你正是唯一一個配得上這把工具的人吧！"
109,"TEXT_AKTKCT303_04804_CHORAZOI_000_062","我的工作到此就結束了。<hex:02100103>能參與這麼厲害的工作……真的讓我很充實。"
110,"TEXT_AKTKCT303_04804_GRENOLDT_000_063","嗯。<hex:02100103>喬菈·佐，做得很不錯。"
111,"TEXT_AKTKCT303_04804_GRENOLDT_000_064","我親眼看著這套美麗的莫雯卓越工具透過你的手誕生於世。<hex:02100103>又看著你和<hex:022903EB0203>這樣兩名優秀的工匠在一起同心協力……"
112,"TEXT_AKTKCT303_04804_GRENOLDT_000_065","在我看來，你們倆都是稀世珍寶啊！<hex:02100103>你們才是我希望從求道之旅中找到的寶物啊！<hex:02100103>多虧了你們，我才能明白自己真正想要的是什麼！"
113,"TEXT_AKTKCT303_04804_CHORAZOI_000_066","既然你之後要向莫雯求婚……<hex:02100103>那以後作為工匠的工作要怎麼辦？<hex:02100103>難、難道說，很快就要出發離開水晶都了？"
114,"TEXT_AKTKCT303_04804_GRENOLDT_000_067","不要著急，我不會離開的。<hex:02100103>做出了無與倫比的莫雯卓越工具之後，<hex:02100103>還有很多其他工作等著我們呢。"
115,"TEXT_AKTKCT303_04804_GRENOLDT_000_068","我們還要把莫雯卓越工具送到水晶都以及各地工匠手裡。<hex:02100103>這才是我的探究之旅該有的樣子！"
116,"TEXT_AKTKCT303_04804_GRENOLDT_000_070","並且，在我看來，我這個所謂的探究之旅……<hex:02100103>除了要有探索道路的孤獨，也應該有和夥伴們切磋進步的需求。<hex:02100103>喬菈·佐……今後也和我一起繼續努力吧！"
117,"TEXT_AKTKCT303_04804_CHORAZOI_000_071","蓋……蓋雷諾爾特嗚嗚嗚嗚！！"
118,"TEXT_AKTKCT303_04804_CHORAZOI_000_080","這就是莫雯卓越工具的最終形態<hex:02100103><hex:02280AFF05>Item<hex:E8020103>！"
119,"TEXT_AKTKCT303_04804_CHORAZOI_000_081","多虧了<hex:022903EB0203>！<hex:02100103>我才有機會製作出這麼棒的工具來。<hex:02100103>你之後要是想要別的工具，請一定過來找我不要客氣！"
120,"TEXT_AKTKCT303_04804_GRENOLDT_000_069",""
